,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
76,0.4825174825174825,38,GM,60080676,0.12910103797912598,False,30,0
77,0.7762237762237763,38,BGM,60080676,0.11917805671691895,False,30,0
78,0.46153846153846156,39,GM,3246697730,0.12197232246398926,False,30,0
79,0.7622377622377622,39,BGM,3246697730,0.1174628734588623,False,30,0
80,0.3706293706293706,40,GM,2401289424,0.11706399917602539,False,30,0
81,0.7902097902097902,40,BGM,2401289424,0.11631298065185547,False,30,0
82,0.4965034965034965,41,GM,4189461472,0.12329673767089844,False,30,0
83,0.7972027972027972,41,BGM,4189461472,0.11330509185791016,False,30,0
84,0.46153846153846156,42,GM,1319768256,0.12065505981445312,False,30,0
85,0.7692307692307693,42,BGM,1319768256,0.11913800239562988,False,30,0
86,0.5454545454545454,43,GM,2647867853,0.11908316612243652,False,30,0
87,0.7832167832167832,43,BGM,2647867853,0.11426305770874023,False,30,0
88,0.5314685314685315,44,GM,661741872,0.13370227813720703,False,30,0
89,0.7832167832167832,44,BGM,661741872,0.1386559009552002,False,30,0
90,0.4825174825174825,45,GM,217918825,0.14719319343566895,False,30,0
91,0.7902097902097902,45,BGM,217918825,0.12862300872802734,False,30,0
92,0.5314685314685315,46,GM,2030513173,0.11433172225952148,False,30,0
93,0.7762237762237763,46,BGM,2030513173,0.1132059097290039,False,30,0
94,0.5174825174825175,47,GM,2175651083,0.13068389892578125,False,30,0
95,0.7762237762237763,47,BGM,2175651083,0.12717795372009277,False,30,0
96,0.5454545454545454,48,GM,3992304662,0.18990802764892578,False,30,0
97,0.7692307692307693,48,BGM,3992304662,0.13183808326721191,False,30,0
98,0.46153846153846156,49,GM,401742163,0.14401698112487793,False,30,0
99,0.7692307692307693,49,BGM,401742163,0.13222908973693848,False,30,0
