,match_ratio,sim,method,seed,elapsed,converged,n_iter,score
38,0.45454545454545453,19,GM,1511398098,0.0009469985961914062,True,5,0
39,0.8181818181818182,19,BGM,1511398098,0.0009639263153076172,True,5,0
40,0.8181818181818182,20,GM,1142058731,0.001531839370727539,True,10,0
41,0.8181818181818182,20,BGM,1142058731,0.0009868144989013672,True,5,0
42,0.36363636363636365,21,GM,4112228153,0.0010650157928466797,True,6,0
43,0.8181818181818182,21,BGM,4112228153,0.0008311271667480469,True,4,0
44,0.45454545454545453,22,GM,373474527,0.0009331703186035156,True,5,0
45,0.8181818181818182,22,BGM,373474527,0.0008149147033691406,True,4,0
46,0.45454545454545453,23,GM,2898921179,0.0013089179992675781,True,8,0
47,0.8181818181818182,23,BGM,2898921179,0.0010790824890136719,True,6,0
48,0.8181818181818182,24,GM,3115783435,0.0016360282897949219,True,10,0
49,0.8181818181818182,24,BGM,3115783435,0.0008890628814697266,True,4,0
50,0.36363636363636365,25,GM,3952961879,0.001119852066040039,True,7,0
51,0.8181818181818182,25,BGM,3952961879,0.0007767677307128906,True,4,0
52,0.36363636363636365,26,GM,548444208,0.0012307167053222656,True,8,0
53,0.8181818181818182,26,BGM,548444208,0.000762939453125,True,4,0
54,0.8181818181818182,27,GM,468977493,0.0013871192932128906,True,10,0
55,0.8181818181818182,27,BGM,468977493,0.000762939453125,True,4,0
56,0.8181818181818182,28,GM,1209571663,0.0015430450439453125,True,11,0
57,0.8181818181818182,28,BGM,1209571663,0.0008058547973632812,True,4,0
58,0.45454545454545453,29,GM,2235369162,0.001300811767578125,True,5,0
59,0.8181818181818182,29,BGM,2235369162,0.0009539127349853516,True,4,0
60,0.8181818181818182,30,GM,3989336902,0.001068115234375,True,6,0
61,0.8181818181818182,30,BGM,3989336902,0.0010139942169189453,True,6,0
62,0.8181818181818182,31,GM,31953036,0.0014040470123291016,True,10,0
63,1.0,31,BGM,31953036,0.0007729530334472656,True,4,0
64,0.8181818181818182,32,GM,3423521432,0.0016031265258789062,True,12,0
65,0.8181818181818182,32,BGM,3423521432,0.0007741451263427734,True,4,0
66,0.8181818181818182,33,GM,139429207,0.0014061927795410156,True,10,0
67,0.8181818181818182,33,BGM,139429207,0.0007731914520263672,True,4,0
68,0.36363636363636365,34,GM,1401720085,0.0010030269622802734,True,6,0
69,0.8181818181818182,34,BGM,1401720085,0.0007722377777099609,True,4,0
70,0.45454545454545453,35,GM,862796950,0.0008859634399414062,True,5,0
71,0.8181818181818182,35,BGM,862796950,0.0008909702301025391,True,5,0
72,0.8181818181818182,36,GM,1116858679,0.0016460418701171875,True,12,0
73,0.8181818181818182,36,BGM,1116858679,0.0008840560913085938,True,5,0
74,0.8181818181818182,37,GM,3527028950,0.0007917881011962891,True,4,0
75,0.8181818181818182,37,BGM,3527028950,0.0007719993591308594,True,4,0
76,0.45454545454545453,38,GM,2225752097,0.0017001628875732422,True,12,0
77,0.8181818181818182,38,BGM,2225752097,0.0008900165557861328,True,5,0
78,0.36363636363636365,39,GM,2602168510,0.0011472702026367188,True,7,0
79,0.8181818181818182,39,BGM,2602168510,0.0008101463317871094,True,4,0
80,0.8181818181818182,40,GM,2404732695,0.0014069080352783203,True,10,0
81,0.8181818181818182,40,BGM,2404732695,0.0008859634399414062,True,5,0
82,0.36363636363636365,41,GM,1599143567,0.0009927749633789062,True,6,0
83,0.8181818181818182,41,BGM,1599143567,0.0007748603820800781,True,4,0
84,0.36363636363636365,42,GM,1249165207,0.0010030269622802734,True,6,0
85,0.8181818181818182,42,BGM,1249165207,0.0007789134979248047,True,4,0
86,0.8181818181818182,43,GM,1685930269,0.0007920265197753906,True,4,0
87,0.8181818181818182,43,BGM,1685930269,0.0007722377777099609,True,4,0
88,0.36363636363636365,44,GM,4272497268,0.0011126995086669922,True,7,0
89,0.8181818181818182,44,BGM,4272497268,0.0008890628814697266,True,5,0
90,1.0,45,GM,3758921058,0.0007891654968261719,True,4,0
91,1.0,45,BGM,3758921058,0.0007750988006591797,True,4,0
92,0.36363636363636365,46,GM,3541244700,0.0012857913970947266,True,8,0
93,0.8181818181818182,46,BGM,3541244700,0.0008149147033691406,True,4,0
94,0.8181818181818182,47,GM,3103532667,0.0016369819641113281,True,12,0
95,0.8181818181818182,47,BGM,3103532667,0.0007688999176025391,True,4,0
96,0.8181818181818182,48,GM,294083636,0.00140380859375,True,10,0
97,0.8181818181818182,48,BGM,294083636,0.0007700920104980469,True,4,0
98,0.8181818181818182,49,GM,492863015,0.0012040138244628906,True,8,0
99,0.8181818181818182,49,BGM,492863015,0.0008180141448974609,True,4,0
