,ipsi_rho,contra_rho,match_ratio,sim,method,n_side
12545,0.8,0.6,1.0,354,BGM,9
12546,0.8,0.6,1.0,355,GM,9
12547,0.8,0.6,1.0,355,BGM,9
12548,0.8,0.6,0.7777777777777778,356,GM,9
12549,0.8,0.6,1.0,356,BGM,9
12550,0.8,0.6,0.6666666666666666,357,GM,9
12551,0.8,0.6,1.0,357,BGM,9
12552,0.8,0.6,1.0,358,GM,9
12553,0.8,0.6,1.0,358,BGM,9
12554,0.8,0.6,0.3333333333333333,359,GM,9
12555,0.8,0.6,1.0,359,BGM,9
12556,0.8,0.6,1.0,360,GM,9
12557,0.8,0.6,1.0,360,BGM,9
12558,0.8,0.6,1.0,361,GM,9
12559,0.8,0.6,1.0,361,BGM,9
12560,0.8,0.6,1.0,362,GM,9
12561,0.8,0.6,1.0,362,BGM,9
12562,0.8,0.6,0.0,363,GM,9
12563,0.8,0.6,0.5555555555555556,363,BGM,9
12564,0.8,0.6,0.2222222222222222,364,GM,9
12565,0.8,0.6,1.0,364,BGM,9
12566,0.8,0.6,1.0,365,GM,9
12567,0.8,0.6,1.0,365,BGM,9
12568,0.8,0.6,1.0,366,GM,9
12569,0.8,0.6,1.0,366,BGM,9
12570,0.8,0.6,0.3333333333333333,367,GM,9
12571,0.8,0.6,1.0,367,BGM,9
12572,0.8,0.6,1.0,368,GM,9
12573,0.8,0.6,1.0,368,BGM,9
12574,0.8,0.6,1.0,369,GM,9
12575,0.8,0.6,1.0,369,BGM,9
12576,0.8,0.6,1.0,370,GM,9
12577,0.8,0.6,0.7777777777777778,370,BGM,9
12578,0.8,0.6,1.0,371,GM,9
12579,0.8,0.6,1.0,371,BGM,9
12580,0.8,0.6,1.0,372,GM,9
12581,0.8,0.6,1.0,372,BGM,9
12582,0.8,0.6,0.7777777777777778,373,GM,9
12583,0.8,0.6,1.0,373,BGM,9
12584,0.8,0.6,0.6666666666666666,374,GM,9
12585,0.8,0.6,1.0,374,BGM,9
12586,0.8,0.6,1.0,375,GM,9
12587,0.8,0.6,1.0,375,BGM,9
12588,0.8,0.6,0.7777777777777778,376,GM,9
12589,0.8,0.6,1.0,376,BGM,9
12590,0.8,0.6,1.0,377,GM,9
12591,0.8,0.6,1.0,377,BGM,9
12592,0.8,0.6,0.5555555555555556,378,GM,9
12593,0.8,0.6,1.0,378,BGM,9
12594,0.8,0.6,0.4444444444444444,379,GM,9
12595,0.8,0.6,1.0,379,BGM,9
12596,0.8,0.6,0.3333333333333333,380,GM,9
12597,0.8,0.6,1.0,380,BGM,9
12598,0.8,0.6,1.0,381,GM,9
12599,0.8,0.6,1.0,381,BGM,9
12600,0.8,0.6,0.5555555555555556,382,GM,9
12601,0.8,0.6,1.0,382,BGM,9
12602,0.8,0.6,1.0,383,GM,9
12603,0.8,0.6,1.0,383,BGM,9
12604,0.8,0.6,0.1111111111111111,384,GM,9
12605,0.8,0.6,1.0,384,BGM,9
12606,0.8,0.6,0.4444444444444444,385,GM,9
12607,0.8,0.6,1.0,385,BGM,9
12608,0.8,0.6,1.0,386,GM,9
12609,0.8,0.6,1.0,386,BGM,9
12610,0.8,0.6,1.0,387,GM,9
12611,0.8,0.6,1.0,387,BGM,9
12612,0.8,0.6,0.3333333333333333,388,GM,9
12613,0.8,0.6,1.0,388,BGM,9
12614,0.8,0.6,1.0,389,GM,9
12615,0.8,0.6,1.0,389,BGM,9
12616,0.8,0.6,0.1111111111111111,390,GM,9
12617,0.8,0.6,1.0,390,BGM,9
12618,0.8,0.6,1.0,391,GM,9
12619,0.8,0.6,1.0,391,BGM,9
12620,0.8,0.6,1.0,392,GM,9
12621,0.8,0.6,1.0,392,BGM,9
12622,0.8,0.6,1.0,393,GM,9
12623,0.8,0.6,1.0,393,BGM,9
12624,0.8,0.6,1.0,394,GM,9
12625,0.8,0.6,1.0,394,BGM,9
12626,0.8,0.6,1.0,395,GM,9
12627,0.8,0.6,1.0,395,BGM,9
12628,0.8,0.6,0.5555555555555556,396,GM,9
12629,0.8,0.6,1.0,396,BGM,9
12630,0.8,0.6,0.4444444444444444,397,GM,9
12631,0.8,0.6,1.0,397,BGM,9
12632,0.8,0.6,1.0,398,GM,9
12633,0.8,0.6,1.0,398,BGM,9
12634,0.8,0.6,1.0,399,GM,9
12635,0.8,0.6,1.0,399,BGM,9
12636,0.8,0.6,1.0,400,GM,9
12637,0.8,0.6,1.0,400,BGM,9
12638,0.8,0.6,0.7777777777777778,401,GM,9
12639,0.8,0.6,0.7777777777777778,401,BGM,9
12640,0.8,0.6,0.5555555555555556,402,GM,9
12641,0.8,0.6,0.5555555555555556,402,BGM,9
12642,0.8,0.6,0.7777777777777778,403,GM,9
12643,0.8,0.6,1.0,403,BGM,9
12644,0.8,0.6,1.0,404,GM,9
12645,0.8,0.6,1.0,404,BGM,9
12646,0.8,0.6,1.0,405,GM,9
12647,0.8,0.6,1.0,405,BGM,9
12648,0.8,0.6,1.0,406,GM,9
12649,0.8,0.6,1.0,406,BGM,9
12650,0.8,0.6,1.0,407,GM,9
12651,0.8,0.6,1.0,407,BGM,9
12652,0.8,0.6,0.7777777777777778,408,GM,9
12653,0.8,0.6,1.0,408,BGM,9
12654,0.8,0.6,1.0,409,GM,9
12655,0.8,0.6,1.0,409,BGM,9
12656,0.8,0.6,1.0,410,GM,9
12657,0.8,0.6,1.0,410,BGM,9
12658,0.8,0.6,0.7777777777777778,411,GM,9
12659,0.8,0.6,1.0,411,BGM,9
12660,0.8,0.6,1.0,412,GM,9
12661,0.8,0.6,1.0,412,BGM,9
12662,0.8,0.6,1.0,413,GM,9
12663,0.8,0.6,1.0,413,BGM,9
12664,0.8,0.6,1.0,414,GM,9
12665,0.8,0.6,1.0,414,BGM,9
12666,0.8,0.6,0.2222222222222222,415,GM,9
12667,0.8,0.6,1.0,415,BGM,9
12668,0.8,0.6,1.0,416,GM,9
12669,0.8,0.6,1.0,416,BGM,9
12670,0.8,0.6,0.1111111111111111,417,GM,9
12671,0.8,0.6,1.0,417,BGM,9
12672,0.8,0.6,0.3333333333333333,418,GM,9
12673,0.8,0.6,1.0,418,BGM,9
12674,0.8,0.6,0.6666666666666666,419,GM,9
12675,0.8,0.6,0.7777777777777778,419,BGM,9
12676,0.8,0.6,1.0,420,GM,9
12677,0.8,0.6,1.0,420,BGM,9
12678,0.8,0.6,0.6666666666666666,421,GM,9
12679,0.8,0.6,0.0,421,BGM,9
12680,0.8,0.6,1.0,422,GM,9
12681,0.8,0.6,1.0,422,BGM,9
12682,0.8,0.6,1.0,423,GM,9
12683,0.8,0.6,1.0,423,BGM,9
12684,0.8,0.6,0.1111111111111111,424,GM,9
12685,0.8,0.6,0.4444444444444444,424,BGM,9
12686,0.8,0.6,1.0,425,GM,9
12687,0.8,0.6,1.0,425,BGM,9
12688,0.8,0.6,0.5555555555555556,426,GM,9
12689,0.8,0.6,1.0,426,BGM,9
12690,0.8,0.6,0.7777777777777778,427,GM,9
12691,0.8,0.6,1.0,427,BGM,9
12692,0.8,0.6,1.0,428,GM,9
12693,0.8,0.6,1.0,428,BGM,9
12694,0.8,0.6,0.7777777777777778,429,GM,9
12695,0.8,0.6,1.0,429,BGM,9
12696,0.8,0.6,0.7777777777777778,430,GM,9
12697,0.8,0.6,1.0,430,BGM,9
12698,0.8,0.6,1.0,431,GM,9
12699,0.8,0.6,1.0,431,BGM,9
12700,0.8,0.6,0.5555555555555556,432,GM,9
12701,0.8,0.6,0.7777777777777778,432,BGM,9
12702,0.8,0.6,1.0,433,GM,9
12703,0.8,0.6,1.0,433,BGM,9
12704,0.8,0.6,0.4444444444444444,434,GM,9
12705,0.8,0.6,1.0,434,BGM,9
12706,0.8,0.6,1.0,435,GM,9
12707,0.8,0.6,1.0,435,BGM,9
12708,0.8,0.6,1.0,436,GM,9
12709,0.8,0.6,1.0,436,BGM,9
12710,0.8,0.6,0.3333333333333333,437,GM,9
12711,0.8,0.6,1.0,437,BGM,9
12712,0.8,0.6,1.0,438,GM,9
12713,0.8,0.6,1.0,438,BGM,9
12714,0.8,0.6,1.0,439,GM,9
12715,0.8,0.6,1.0,439,BGM,9
12716,0.8,0.6,0.1111111111111111,440,GM,9
12717,0.8,0.6,1.0,440,BGM,9
12718,0.8,0.6,1.0,441,GM,9
12719,0.8,0.6,1.0,441,BGM,9
12720,0.8,0.6,1.0,442,GM,9
12721,0.8,0.6,1.0,442,BGM,9
12722,0.8,0.6,0.4444444444444444,443,GM,9
12723,0.8,0.6,1.0,443,BGM,9
12724,0.8,0.6,1.0,444,GM,9
12725,0.8,0.6,1.0,444,BGM,9
12726,0.8,0.6,0.6666666666666666,445,GM,9
12727,0.8,0.6,0.7777777777777778,445,BGM,9
12728,0.8,0.6,1.0,446,GM,9
12729,0.8,0.6,0.1111111111111111,446,BGM,9
12730,0.8,0.6,1.0,447,GM,9
12731,0.8,0.6,0.7777777777777778,447,BGM,9
12732,0.8,0.6,1.0,448,GM,9
12733,0.8,0.6,1.0,448,BGM,9
12734,0.8,0.6,0.0,449,GM,9
12735,0.8,0.6,0.0,449,BGM,9
12736,0.8,0.6,1.0,450,GM,9
12737,0.8,0.6,0.5555555555555556,450,BGM,9
12738,0.8,0.6,0.7777777777777778,451,GM,9
12739,0.8,0.6,1.0,451,BGM,9
12740,0.8,0.6,1.0,452,GM,9
12741,0.8,0.6,0.7777777777777778,452,BGM,9
12742,0.8,0.6,1.0,453,GM,9
12743,0.8,0.6,0.6666666666666666,453,BGM,9
12744,0.8,0.6,1.0,454,GM,9
12745,0.8,0.6,1.0,454,BGM,9
12746,0.8,0.6,1.0,455,GM,9
12747,0.8,0.6,0.5555555555555556,455,BGM,9
12748,0.8,0.6,1.0,456,GM,9
12749,0.8,0.6,1.0,456,BGM,9
12750,0.8,0.6,0.3333333333333333,457,GM,9
12751,0.8,0.6,1.0,457,BGM,9
12752,0.8,0.6,1.0,458,GM,9
12753,0.8,0.6,1.0,458,BGM,9
12754,0.8,0.6,1.0,459,GM,9
12755,0.8,0.6,1.0,459,BGM,9
12756,0.8,0.6,1.0,460,GM,9
12757,0.8,0.6,1.0,460,BGM,9
12758,0.8,0.6,1.0,461,GM,9
12759,0.8,0.6,1.0,461,BGM,9
12760,0.8,0.6,0.5555555555555556,462,GM,9
12761,0.8,0.6,0.7777777777777778,462,BGM,9
12762,0.8,0.6,0.5555555555555556,463,GM,9
12763,0.8,0.6,1.0,463,BGM,9
12764,0.8,0.6,1.0,464,GM,9
12765,0.8,0.6,0.5555555555555556,464,BGM,9
12766,0.8,0.6,0.0,465,GM,9
12767,0.8,0.6,1.0,465,BGM,9
12768,0.8,0.6,0.7777777777777778,466,GM,9
12769,0.8,0.6,1.0,466,BGM,9
12770,0.8,0.6,0.3333333333333333,467,GM,9
12771,0.8,0.6,0.3333333333333333,467,BGM,9
12772,0.8,0.6,1.0,468,GM,9
12773,0.8,0.6,1.0,468,BGM,9
12774,0.8,0.6,0.3333333333333333,469,GM,9
12775,0.8,0.6,1.0,469,BGM,9
12776,0.8,0.6,0.2222222222222222,470,GM,9
12777,0.8,0.6,1.0,470,BGM,9
12778,0.8,0.6,1.0,471,GM,9
12779,0.8,0.6,1.0,471,BGM,9
12780,0.8,0.6,0.1111111111111111,472,GM,9
12781,0.8,0.6,1.0,472,BGM,9
12782,0.8,0.6,1.0,473,GM,9
12783,0.8,0.6,1.0,473,BGM,9
12784,0.8,0.6,1.0,474,GM,9
12785,0.8,0.6,1.0,474,BGM,9
12786,0.8,0.6,1.0,475,GM,9
12787,0.8,0.6,1.0,475,BGM,9
12788,0.8,0.6,1.0,476,GM,9
12789,0.8,0.6,1.0,476,BGM,9
12790,0.8,0.6,1.0,477,GM,9
12791,0.8,0.6,1.0,477,BGM,9
12792,0.8,0.6,1.0,478,GM,9
12793,0.8,0.6,1.0,478,BGM,9
12794,0.8,0.6,1.0,479,GM,9
12795,0.8,0.6,1.0,479,BGM,9
12796,0.8,0.6,1.0,480,GM,9
12797,0.8,0.6,1.0,480,BGM,9
12798,0.8,0.6,0.0,481,GM,9
12799,0.8,0.6,0.2222222222222222,481,BGM,9
12800,0.8,0.6,1.0,482,GM,9
12801,0.8,0.6,1.0,482,BGM,9
12802,0.8,0.6,1.0,483,GM,9
12803,0.8,0.6,1.0,483,BGM,9
12804,0.8,0.6,0.4444444444444444,484,GM,9
12805,0.8,0.6,0.7777777777777778,484,BGM,9
12806,0.8,0.6,0.2222222222222222,485,GM,9
12807,0.8,0.6,0.4444444444444444,485,BGM,9
12808,0.8,0.6,0.7777777777777778,486,GM,9
12809,0.8,0.6,0.7777777777777778,486,BGM,9
12810,0.8,0.6,1.0,487,GM,9
12811,0.8,0.6,1.0,487,BGM,9
12812,0.8,0.6,1.0,488,GM,9
12813,0.8,0.6,1.0,488,BGM,9
12814,0.8,0.6,0.7777777777777778,489,GM,9
12815,0.8,0.6,1.0,489,BGM,9
12816,0.8,0.6,1.0,490,GM,9
12817,0.8,0.6,1.0,490,BGM,9
12818,0.8,0.6,1.0,491,GM,9
12819,0.8,0.6,1.0,491,BGM,9
12820,0.8,0.6,1.0,492,GM,9
12821,0.8,0.6,1.0,492,BGM,9
12822,0.8,0.6,1.0,493,GM,9
12823,0.8,0.6,1.0,493,BGM,9
12824,0.8,0.6,1.0,494,GM,9
12825,0.8,0.6,1.0,494,BGM,9
12826,0.8,0.6,1.0,495,GM,9
12827,0.8,0.6,1.0,495,BGM,9
12828,0.8,0.6,1.0,496,GM,9
12829,0.8,0.6,1.0,496,BGM,9
12830,0.8,0.6,1.0,497,GM,9
12831,0.8,0.6,1.0,497,BGM,9
12832,0.8,0.6,1.0,498,GM,9
12833,0.8,0.6,1.0,498,BGM,9
12834,0.8,0.6,1.0,499,GM,9
12835,0.8,0.6,1.0,499,BGM,9
12836,0.8,0.6,1.0,500,GM,9
12837,0.8,0.6,1.0,500,BGM,9
12838,0.8,0.6,1.0,501,GM,9
12839,0.8,0.6,1.0,501,BGM,9
12840,0.8,0.6,1.0,502,GM,9
12841,0.8,0.6,1.0,502,BGM,9
12842,0.8,0.6,0.7777777777777778,503,GM,9
12843,0.8,0.6,1.0,503,BGM,9
12844,0.8,0.6,1.0,504,GM,9
12845,0.8,0.6,1.0,504,BGM,9
12846,0.8,0.6,0.2222222222222222,505,GM,9
12847,0.8,0.6,0.1111111111111111,505,BGM,9
12848,0.8,0.6,0.1111111111111111,506,GM,9
12849,0.8,0.6,1.0,506,BGM,9
12850,0.8,0.6,0.5555555555555556,507,GM,9
12851,0.8,0.6,1.0,507,BGM,9
12852,0.8,0.6,0.2222222222222222,508,GM,9
12853,0.8,0.6,1.0,508,BGM,9
12854,0.8,0.6,0.5555555555555556,509,GM,9
12855,0.8,0.6,1.0,509,BGM,9
12856,0.8,0.6,1.0,510,GM,9
12857,0.8,0.6,1.0,510,BGM,9
12858,0.8,0.6,0.5555555555555556,511,GM,9
12859,0.8,0.6,1.0,511,BGM,9
12860,0.8,0.6,1.0,512,GM,9
12861,0.8,0.6,1.0,512,BGM,9
12862,0.8,0.6,1.0,513,GM,9
12863,0.8,0.6,1.0,513,BGM,9
12864,0.8,0.6,0.6666666666666666,514,GM,9
12865,0.8,0.6,1.0,514,BGM,9
12866,0.8,0.6,1.0,515,GM,9
12867,0.8,0.6,1.0,515,BGM,9
12868,0.8,0.6,1.0,516,GM,9
12869,0.8,0.6,1.0,516,BGM,9
12870,0.8,0.6,1.0,517,GM,9
12871,0.8,0.6,1.0,517,BGM,9
12872,0.8,0.6,0.5555555555555556,518,GM,9
12873,0.8,0.6,1.0,518,BGM,9
12874,0.8,0.6,0.5555555555555556,519,GM,9
12875,0.8,0.6,1.0,519,BGM,9
12876,0.8,0.6,0.0,520,GM,9
12877,0.8,0.6,1.0,520,BGM,9
12878,0.8,0.6,0.2222222222222222,521,GM,9
12879,0.8,0.6,1.0,521,BGM,9
12880,0.8,0.6,1.0,522,GM,9
12881,0.8,0.6,1.0,522,BGM,9
12882,0.8,0.6,1.0,523,GM,9
12883,0.8,0.6,1.0,523,BGM,9
12884,0.8,0.6,0.3333333333333333,524,GM,9
12885,0.8,0.6,1.0,524,BGM,9
12886,0.8,0.6,0.7777777777777778,525,GM,9
12887,0.8,0.6,1.0,525,BGM,9
12888,0.8,0.6,1.0,526,GM,9
12889,0.8,0.6,1.0,526,BGM,9
12890,0.8,0.6,1.0,527,GM,9
12891,0.8,0.6,1.0,527,BGM,9
12892,0.8,0.6,0.3333333333333333,528,GM,9
12893,0.8,0.6,0.7777777777777778,528,BGM,9
12894,0.8,0.6,1.0,529,GM,9
12895,0.8,0.6,1.0,529,BGM,9
12896,0.8,0.6,1.0,530,GM,9
12897,0.8,0.6,1.0,530,BGM,9
12898,0.8,0.6,0.7777777777777778,531,GM,9
12899,0.8,0.6,1.0,531,BGM,9
12900,0.8,0.6,0.2222222222222222,532,GM,9
12901,0.8,0.6,1.0,532,BGM,9
12902,0.8,0.6,0.3333333333333333,533,GM,9
12903,0.8,0.6,1.0,533,BGM,9
12904,0.8,0.6,0.6666666666666666,534,GM,9
12905,0.8,0.6,1.0,534,BGM,9
12906,0.8,0.6,0.0,535,GM,9
12907,0.8,0.6,0.0,535,BGM,9
12908,0.8,0.6,0.1111111111111111,536,GM,9
12909,0.8,0.6,1.0,536,BGM,9
12910,0.8,0.6,1.0,537,GM,9
12911,0.8,0.6,1.0,537,BGM,9
12912,0.8,0.6,0.4444444444444444,538,GM,9
12913,0.8,0.6,1.0,538,BGM,9
12914,0.8,0.6,0.7777777777777778,539,GM,9
12915,0.8,0.6,1.0,539,BGM,9
12916,0.8,0.6,1.0,540,GM,9
12917,0.8,0.6,1.0,540,BGM,9
12918,0.8,0.6,0.1111111111111111,541,GM,9
12919,0.8,0.6,1.0,541,BGM,9
12920,0.8,0.6,0.0,542,GM,9
12921,0.8,0.6,1.0,542,BGM,9
12922,0.8,0.6,0.0,543,GM,9
12923,0.8,0.6,0.7777777777777778,543,BGM,9
12924,0.8,0.6,0.3333333333333333,544,GM,9
12925,0.8,0.6,1.0,544,BGM,9
12926,0.8,0.6,0.7777777777777778,545,GM,9
12927,0.8,0.6,1.0,545,BGM,9
12928,0.8,0.6,1.0,546,GM,9
12929,0.8,0.6,0.5555555555555556,546,BGM,9
12930,0.8,0.6,0.3333333333333333,547,GM,9
12931,0.8,0.6,1.0,547,BGM,9
12932,0.8,0.6,1.0,548,GM,9
12933,0.8,0.6,1.0,548,BGM,9
12934,0.8,0.6,1.0,549,GM,9
12935,0.8,0.6,1.0,549,BGM,9
12936,0.8,0.6,0.5555555555555556,550,GM,9
12937,0.8,0.6,0.4444444444444444,550,BGM,9
12938,0.8,0.6,1.0,551,GM,9
12939,0.8,0.6,1.0,551,BGM,9
12940,0.8,0.6,1.0,552,GM,9
12941,0.8,0.6,1.0,552,BGM,9
12942,0.8,0.6,0.7777777777777778,553,GM,9
12943,0.8,0.6,1.0,553,BGM,9
12944,0.8,0.6,1.0,554,GM,9
12945,0.8,0.6,1.0,554,BGM,9
12946,0.8,0.6,1.0,555,GM,9
12947,0.8,0.6,0.4444444444444444,555,BGM,9
12948,0.8,0.6,1.0,556,GM,9
12949,0.8,0.6,1.0,556,BGM,9
12950,0.8,0.6,1.0,557,GM,9
12951,0.8,0.6,1.0,557,BGM,9
12952,0.8,0.6,1.0,558,GM,9
12953,0.8,0.6,1.0,558,BGM,9
12954,0.8,0.6,1.0,559,GM,9
12955,0.8,0.6,1.0,559,BGM,9
12956,0.8,0.6,1.0,560,GM,9
12957,0.8,0.6,1.0,560,BGM,9
12958,0.8,0.6,1.0,561,GM,9
12959,0.8,0.6,1.0,561,BGM,9
12960,0.8,0.6,1.0,562,GM,9
12961,0.8,0.6,1.0,562,BGM,9
12962,0.8,0.6,1.0,563,GM,9
12963,0.8,0.6,1.0,563,BGM,9
12964,0.8,0.6,0.5555555555555556,564,GM,9
12965,0.8,0.6,1.0,564,BGM,9
12966,0.8,0.6,1.0,565,GM,9
12967,0.8,0.6,1.0,565,BGM,9
12968,0.8,0.6,1.0,566,GM,9
12969,0.8,0.6,1.0,566,BGM,9
12970,0.8,0.6,1.0,567,GM,9
12971,0.8,0.6,1.0,567,BGM,9
12972,0.8,0.6,1.0,568,GM,9
12973,0.8,0.6,1.0,568,BGM,9
12974,0.8,0.6,1.0,569,GM,9
12975,0.8,0.6,1.0,569,BGM,9
12976,0.8,0.6,0.2222222222222222,570,GM,9
12977,0.8,0.6,1.0,570,BGM,9
12978,0.8,0.6,0.7777777777777778,571,GM,9
12979,0.8,0.6,1.0,571,BGM,9
12980,0.8,0.6,1.0,572,GM,9
12981,0.8,0.6,1.0,572,BGM,9
12982,0.8,0.6,0.3333333333333333,573,GM,9
12983,0.8,0.6,1.0,573,BGM,9
12984,0.8,0.6,1.0,574,GM,9
12985,0.8,0.6,1.0,574,BGM,9
12986,0.8,0.6,0.7777777777777778,575,GM,9
12987,0.8,0.6,1.0,575,BGM,9
12988,0.8,0.6,1.0,576,GM,9
12989,0.8,0.6,1.0,576,BGM,9
12990,0.8,0.6,0.3333333333333333,577,GM,9
12991,0.8,0.6,1.0,577,BGM,9
12992,0.8,0.6,0.0,578,GM,9
12993,0.8,0.6,1.0,578,BGM,9
12994,0.8,0.6,1.0,579,GM,9
12995,0.8,0.6,1.0,579,BGM,9
12996,0.8,0.6,0.1111111111111111,580,GM,9
12997,0.8,0.6,1.0,580,BGM,9
12998,0.8,0.6,0.7777777777777778,581,GM,9
12999,0.8,0.6,1.0,581,BGM,9
13000,0.8,0.6,0.2222222222222222,582,GM,9
13001,0.8,0.6,1.0,582,BGM,9
13002,0.8,0.6,1.0,583,GM,9
13003,0.8,0.6,1.0,583,BGM,9
13004,0.8,0.6,0.2222222222222222,584,GM,9
13005,0.8,0.6,1.0,584,BGM,9
13006,0.8,0.6,1.0,585,GM,9
13007,0.8,0.6,1.0,585,BGM,9
13008,0.8,0.6,1.0,586,GM,9
13009,0.8,0.6,1.0,586,BGM,9
13010,0.8,0.6,0.2222222222222222,587,GM,9
13011,0.8,0.6,0.7777777777777778,587,BGM,9
13012,0.8,0.6,1.0,588,GM,9
13013,0.8,0.6,1.0,588,BGM,9
13014,0.8,0.6,1.0,589,GM,9
13015,0.8,0.6,1.0,589,BGM,9
13016,0.8,0.6,1.0,590,GM,9
13017,0.8,0.6,1.0,590,BGM,9
13018,0.8,0.6,0.1111111111111111,591,GM,9
13019,0.8,0.6,1.0,591,BGM,9
13020,0.8,0.6,0.4444444444444444,592,GM,9
13021,0.8,0.6,1.0,592,BGM,9
13022,0.8,0.6,1.0,593,GM,9
13023,0.8,0.6,1.0,593,BGM,9
13024,0.8,0.6,0.4444444444444444,594,GM,9
13025,0.8,0.6,1.0,594,BGM,9
13026,0.8,0.6,1.0,595,GM,9
13027,0.8,0.6,1.0,595,BGM,9
13028,0.8,0.6,1.0,596,GM,9
13029,0.8,0.6,1.0,596,BGM,9
13030,0.8,0.6,1.0,597,GM,9
13031,0.8,0.6,1.0,597,BGM,9
13032,0.8,0.6,1.0,598,GM,9
13033,0.8,0.6,1.0,598,BGM,9
13034,0.8,0.6,0.3333333333333333,599,GM,9
13035,0.8,0.6,1.0,599,BGM,9
13036,0.8,0.6,1.0,600,GM,9
13037,0.8,0.6,1.0,600,BGM,9
13038,0.8,0.6,0.5555555555555556,601,GM,9
13039,0.8,0.6,1.0,601,BGM,9
13040,0.8,0.6,0.6666666666666666,602,GM,9
13041,0.8,0.6,0.1111111111111111,602,BGM,9
13042,0.8,0.6,1.0,603,GM,9
13043,0.8,0.6,1.0,603,BGM,9
13044,0.8,0.6,1.0,604,GM,9
13045,0.8,0.6,1.0,604,BGM,9
13046,0.8,0.6,1.0,605,GM,9
13047,0.8,0.6,1.0,605,BGM,9
13048,0.8,0.6,0.7777777777777778,606,GM,9
13049,0.8,0.6,0.5555555555555556,606,BGM,9
13050,0.8,0.6,1.0,607,GM,9
13051,0.8,0.6,1.0,607,BGM,9
13052,0.8,0.6,1.0,608,GM,9
13053,0.8,0.6,1.0,608,BGM,9
13054,0.8,0.6,0.6666666666666666,609,GM,9
13055,0.8,0.6,1.0,609,BGM,9
13056,0.8,0.6,1.0,610,GM,9
13057,0.8,0.6,1.0,610,BGM,9
13058,0.8,0.6,0.1111111111111111,611,GM,9
13059,0.8,0.6,1.0,611,BGM,9
13060,0.8,0.6,1.0,612,GM,9
13061,0.8,0.6,1.0,612,BGM,9
13062,0.8,0.6,1.0,613,GM,9
13063,0.8,0.6,1.0,613,BGM,9
13064,0.8,0.6,1.0,614,GM,9
13065,0.8,0.6,1.0,614,BGM,9
13066,0.8,0.6,1.0,615,GM,9
13067,0.8,0.6,1.0,615,BGM,9
13068,0.8,0.6,0.7777777777777778,616,GM,9
13069,0.8,0.6,1.0,616,BGM,9
13070,0.8,0.6,1.0,617,GM,9
13071,0.8,0.6,1.0,617,BGM,9
13072,0.8,0.6,1.0,618,GM,9
13073,0.8,0.6,1.0,618,BGM,9
13074,0.8,0.6,0.1111111111111111,619,GM,9
13075,0.8,0.6,1.0,619,BGM,9
13076,0.8,0.6,0.5555555555555556,620,GM,9
13077,0.8,0.6,1.0,620,BGM,9
13078,0.8,0.6,1.0,621,GM,9
13079,0.8,0.6,1.0,621,BGM,9
13080,0.8,0.6,1.0,622,GM,9
13081,0.8,0.6,1.0,622,BGM,9
13082,0.8,0.6,1.0,623,GM,9
13083,0.8,0.6,1.0,623,BGM,9
13084,0.8,0.6,1.0,624,GM,9
13085,0.8,0.6,0.5555555555555556,624,BGM,9
13086,0.8,0.6,1.0,625,GM,9
13087,0.8,0.6,1.0,625,BGM,9
13088,0.8,0.6,1.0,626,GM,9
13089,0.8,0.6,1.0,626,BGM,9
13090,0.8,0.6,1.0,627,GM,9
13091,0.8,0.6,0.0,627,BGM,9
13092,0.8,0.6,0.0,628,GM,9
13093,0.8,0.6,1.0,628,BGM,9
13094,0.8,0.6,1.0,629,GM,9
13095,0.8,0.6,1.0,629,BGM,9
13096,0.8,0.6,1.0,630,GM,9
13097,0.8,0.6,0.4444444444444444,630,BGM,9
13098,0.8,0.6,1.0,631,GM,9
13099,0.8,0.6,1.0,631,BGM,9
13100,0.8,0.6,1.0,632,GM,9
13101,0.8,0.6,1.0,632,BGM,9
13102,0.8,0.6,1.0,633,GM,9
13103,0.8,0.6,1.0,633,BGM,9
13104,0.8,0.6,0.3333333333333333,634,GM,9
13105,0.8,0.6,0.2222222222222222,634,BGM,9
13106,0.8,0.6,0.7777777777777778,635,GM,9
13107,0.8,0.6,1.0,635,BGM,9
13108,0.8,0.6,0.5555555555555556,636,GM,9
13109,0.8,0.6,1.0,636,BGM,9
13110,0.8,0.6,0.4444444444444444,637,GM,9
13111,0.8,0.6,1.0,637,BGM,9
13112,0.8,0.6,0.7777777777777778,638,GM,9
13113,0.8,0.6,1.0,638,BGM,9
13114,0.8,0.6,0.7777777777777778,639,GM,9
13115,0.8,0.6,1.0,639,BGM,9
13116,0.8,0.6,0.2222222222222222,640,GM,9
13117,0.8,0.6,1.0,640,BGM,9
13118,0.8,0.6,0.3333333333333333,641,GM,9
13119,0.8,0.6,1.0,641,BGM,9
13120,0.8,0.6,1.0,642,GM,9
13121,0.8,0.6,1.0,642,BGM,9
13122,0.8,0.6,1.0,643,GM,9
13123,0.8,0.6,1.0,643,BGM,9
13124,0.8,0.6,0.1111111111111111,644,GM,9
13125,0.8,0.6,1.0,644,BGM,9
13126,0.8,0.6,1.0,645,GM,9
13127,0.8,0.6,1.0,645,BGM,9
13128,0.8,0.6,1.0,646,GM,9
13129,0.8,0.6,1.0,646,BGM,9
13130,0.8,0.6,0.3333333333333333,647,GM,9
13131,0.8,0.6,1.0,647,BGM,9
13132,0.8,0.6,0.7777777777777778,648,GM,9
