,match_ratio,match_ratio_full,method,elapsed,converged,n_iter,score,dataset,p_shuffle,n_shuffle,sim
773,0.8181818181818182,0.8181818181818182,BGM,0.0022840499877929688,True,4,137.0,specimen_148,0.0,0,36
774,0.8181818181818182,0.8181818181818182,GM,0.010088920593261719,True,6,98.0,specimen_148,0.0,0,37
775,0.8181818181818182,0.8181818181818182,BGM,0.003735065460205078,True,7,137.0,specimen_148,0.0,0,37
776,0.36363636363636365,0.36363636363636365,GM,0.009646177291870117,True,5,98.0,specimen_148,0.0,0,38
777,0.8181818181818182,0.8181818181818182,BGM,0.0025641918182373047,True,4,137.0,specimen_148,0.0,0,38
778,0.8181818181818182,0.8181818181818182,GM,0.021564006805419922,True,15,98.0,specimen_148,0.0,0,39
779,0.8181818181818182,0.8181818181818182,BGM,0.0031697750091552734,True,4,137.0,specimen_148,0.0,0,39
780,0.8181818181818182,0.8181818181818182,GM,0.00935816764831543,True,4,98.0,specimen_148,0.0,0,40
781,0.8181818181818182,0.8181818181818182,BGM,0.0029649734497070312,True,4,137.0,specimen_148,0.0,0,40
782,0.8181818181818182,0.8181818181818182,GM,0.01641702651977539,True,10,98.0,specimen_148,0.0,0,41
783,0.8181818181818182,0.8181818181818182,BGM,0.002722024917602539,True,4,137.0,specimen_148,0.0,0,41
784,0.45454545454545453,0.45454545454545453,GM,0.013031959533691406,True,7,98.0,specimen_148,0.0,0,42
785,0.8181818181818182,0.8181818181818182,BGM,0.0024509429931640625,True,4,137.0,specimen_148,0.0,0,42
786,0.8181818181818182,0.8181818181818182,GM,0.014217853546142578,True,10,98.0,specimen_148,0.0,0,43
787,0.8181818181818182,0.8181818181818182,BGM,0.002254009246826172,True,4,137.0,specimen_148,0.0,0,43
788,0.45454545454545453,0.45454545454545453,GM,0.00929880142211914,True,5,98.0,specimen_148,0.0,0,44
789,0.8181818181818182,0.8181818181818182,BGM,0.0029277801513671875,True,4,137.0,specimen_148,0.0,0,44
790,0.36363636363636365,0.36363636363636365,GM,0.020580768585205078,True,13,98.0,specimen_148,0.0,0,45
791,0.8181818181818182,0.8181818181818182,BGM,0.0027828216552734375,True,4,137.0,specimen_148,0.0,0,45
792,0.36363636363636365,0.36363636363636365,GM,0.01450800895690918,True,10,98.0,specimen_148,0.0,0,46
793,0.8181818181818182,0.8181818181818182,BGM,0.004725933074951172,True,9,137.0,specimen_148,0.0,0,46
794,0.36363636363636365,0.36363636363636365,GM,0.010435104370117188,True,6,98.0,specimen_148,0.0,0,47
795,0.8181818181818182,0.8181818181818182,BGM,0.003423929214477539,True,4,137.0,specimen_148,0.0,0,47
796,0.8181818181818182,0.8181818181818182,GM,0.015529394149780273,True,10,98.0,specimen_148,0.0,0,48
797,0.8181818181818182,0.8181818181818182,BGM,0.002619028091430664,True,4,137.0,specimen_148,0.0,0,48
798,0.36363636363636365,0.36363636363636365,GM,0.010957002639770508,True,6,98.0,specimen_148,0.0,0,49
799,0.8181818181818182,0.8181818181818182,BGM,0.0023021697998046875,True,4,137.0,specimen_148,0.0,0,49
800,0.2,0.18181818181818182,GM,0.022195816040039062,True,18,74.0,specimen_148,0.09090909090909091,1,0
801,0.3,0.2727272727272727,BGM,0.0031080245971679688,True,4,77.0,specimen_148,0.09090909090909091,1,0
802,0.6,0.6363636363636364,GM,0.007844924926757812,True,4,94.0,specimen_148,0.09090909090909091,1,1
803,0.7,0.7272727272727273,BGM,0.00298309326171875,True,4,128.0,specimen_148,0.09090909090909091,1,1
804,1.0,1.0,GM,0.019357919692993164,True,14,95.0,specimen_148,0.09090909090909091,1,2
805,0.8,0.8181818181818182,BGM,0.003873109817504883,True,6,134.0,specimen_148,0.09090909090909091,1,2
806,0.4,0.36363636363636365,GM,0.026559829711914062,True,17,88.0,specimen_148,0.09090909090909091,1,3
807,0.4,0.45454545454545453,BGM,0.002847909927368164,True,4,97.0,specimen_148,0.09090909090909091,1,3
808,0.5,0.45454545454545453,GM,0.010998010635375977,True,6,96.0,specimen_148,0.09090909090909091,1,4
809,0.8,0.8181818181818182,BGM,0.0036792755126953125,True,6,121.0,specimen_148,0.09090909090909091,1,4
810,1.0,1.0,GM,0.015739917755126953,True,10,98.0,specimen_148,0.09090909090909091,1,5
811,1.0,1.0,BGM,0.00302886962890625,True,4,137.0,specimen_148,0.09090909090909091,1,5
812,0.5,0.45454545454545453,GM,0.015597820281982422,True,11,93.0,specimen_148,0.09090909090909091,1,6
813,0.8,0.8181818181818182,BGM,0.0029048919677734375,True,5,131.0,specimen_148,0.09090909090909091,1,6
814,0.3,0.2727272727272727,GM,0.0133209228515625,True,9,78.0,specimen_148,0.09090909090909091,1,7
815,0.0,0.0,BGM,0.003985166549682617,True,8,82.0,specimen_148,0.09090909090909091,1,7
816,0.8,0.8181818181818182,GM,0.012150049209594727,True,7,98.0,specimen_148,0.09090909090909091,1,8
817,0.8,0.7272727272727273,BGM,0.005312919616699219,True,13,137.0,specimen_148,0.09090909090909091,1,8
818,0.4,0.36363636363636365,GM,0.013524293899536133,True,8,96.0,specimen_148,0.09090909090909091,1,9
819,1.0,1.0,BGM,0.0027341842651367188,True,4,135.0,specimen_148,0.09090909090909091,1,9
820,0.2,0.2727272727272727,GM,0.03594374656677246,False,30,78.0,specimen_148,0.09090909090909091,1,10
821,0.5,0.5454545454545454,BGM,0.00428009033203125,True,9,106.0,specimen_148,0.09090909090909091,1,10
822,0.4,0.36363636363636365,GM,0.017694950103759766,True,14,96.0,specimen_148,0.09090909090909091,1,11
823,1.0,1.0,BGM,0.0028259754180908203,True,6,135.0,specimen_148,0.09090909090909091,1,11
824,0.8,0.7272727272727273,GM,0.011727094650268555,True,8,97.0,specimen_148,0.09090909090909091,1,12
825,0.9,0.8181818181818182,BGM,0.004359722137451172,True,6,135.0,specimen_148,0.09090909090909091,1,12
826,0.4,0.45454545454545453,GM,0.019327163696289062,True,12,96.0,specimen_148,0.09090909090909091,1,13
827,1.0,1.0,BGM,0.003268003463745117,True,6,135.0,specimen_148,0.09090909090909091,1,13
828,0.8,0.8181818181818182,GM,0.015674114227294922,True,9,98.0,specimen_148,0.09090909090909091,1,14
829,0.8,0.8181818181818182,BGM,0.0029251575469970703,True,5,137.0,specimen_148,0.09090909090909091,1,14
830,1.0,1.0,GM,0.01625204086303711,True,10,99.0,specimen_148,0.09090909090909091,1,15
831,1.0,1.0,BGM,0.002537965774536133,True,4,138.0,specimen_148,0.09090909090909091,1,15
832,0.4,0.36363636363636365,GM,0.03356313705444336,True,27,94.0,specimen_148,0.09090909090909091,1,16
833,0.8,0.8181818181818182,BGM,0.0034728050231933594,True,7,126.0,specimen_148,0.09090909090909091,1,16
834,1.0,1.0,GM,0.007973909378051758,True,5,96.0,specimen_148,0.09090909090909091,1,17
835,0.9,0.8181818181818182,BGM,0.0022530555725097656,True,4,135.0,specimen_148,0.09090909090909091,1,17
836,0.0,0.09090909090909091,GM,0.007535696029663086,True,4,90.0,specimen_148,0.09090909090909091,1,18
837,0.7,0.7272727272727273,BGM,0.0030739307403564453,True,5,128.0,specimen_148,0.09090909090909091,1,18
838,0.4,0.45454545454545453,GM,0.02112889289855957,True,15,96.0,specimen_148,0.09090909090909091,1,19
839,0.9,0.8181818181818182,BGM,0.0029137134552001953,True,6,135.0,specimen_148,0.09090909090909091,1,19
840,0.4,0.36363636363636365,GM,0.008571147918701172,True,5,79.0,specimen_148,0.09090909090909091,1,20
841,0.6,0.5454545454545454,BGM,0.0036649703979492188,True,9,120.0,specimen_148,0.09090909090909091,1,20
842,0.4,0.36363636363636365,GM,0.01535797119140625,True,11,97.0,specimen_148,0.09090909090909091,1,21
843,0.7,0.7272727272727273,BGM,0.0028438568115234375,True,6,122.0,specimen_148,0.09090909090909091,1,21
844,0.4,0.36363636363636365,GM,0.024311065673828125,True,20,95.0,specimen_148,0.09090909090909091,1,22
845,0.4,0.36363636363636365,BGM,0.006838083267211914,True,21,110.0,specimen_148,0.09090909090909091,1,22
846,0.1,0.09090909090909091,GM,0.03681683540344238,False,30,74.0,specimen_148,0.09090909090909091,1,23
847,0.3,0.2727272727272727,BGM,0.0034749507904052734,True,4,84.0,specimen_148,0.09090909090909091,1,23
848,0.7,0.6363636363636364,GM,0.019337892532348633,True,12,90.0,specimen_148,0.09090909090909091,1,24
849,0.7,0.6363636363636364,BGM,0.004481077194213867,True,8,120.0,specimen_148,0.09090909090909091,1,24
850,0.3,0.2727272727272727,GM,0.012172222137451172,True,7,99.0,specimen_148,0.09090909090909091,1,25
851,0.3,0.2727272727272727,BGM,0.004589080810546875,True,10,108.0,specimen_148,0.09090909090909091,1,25
852,0.7,0.6363636363636364,GM,0.008595943450927734,True,4,103.0,specimen_148,0.09090909090909091,1,26
853,0.9,0.8181818181818182,BGM,0.0026702880859375,True,4,138.0,specimen_148,0.09090909090909091,1,26
854,0.7,0.7272727272727273,GM,0.007359981536865234,True,4,84.0,specimen_148,0.09090909090909091,1,27
855,0.8,0.8181818181818182,BGM,0.002405881881713867,True,4,119.0,specimen_148,0.09090909090909091,1,27
856,0.2,0.18181818181818182,GM,0.009161949157714844,True,6,96.0,specimen_148,0.09090909090909091,1,28
857,0.4,0.45454545454545453,BGM,0.008657217025756836,True,25,114.0,specimen_148,0.09090909090909091,1,28
858,0.3,0.2727272727272727,GM,0.009074926376342773,True,6,79.0,specimen_148,0.09090909090909091,1,29
859,0.8,0.7272727272727273,BGM,0.0023412704467773438,True,4,131.0,specimen_148,0.09090909090909091,1,29
860,1.0,1.0,GM,0.015986919403076172,True,12,99.0,specimen_148,0.09090909090909091,1,30
861,1.0,1.0,BGM,0.002618074417114258,True,4,138.0,specimen_148,0.09090909090909091,1,30
862,0.0,0.0,GM,0.017932891845703125,True,12,79.0,specimen_148,0.09090909090909091,1,31
863,0.2,0.2727272727272727,BGM,0.00403904914855957,True,8,101.0,specimen_148,0.09090909090909091,1,31
864,0.5,0.45454545454545453,GM,0.022943973541259766,True,15,84.0,specimen_148,0.09090909090909091,1,32
865,0.8,0.7272727272727273,BGM,0.0032279491424560547,True,5,120.0,specimen_148,0.09090909090909091,1,32
866,0.4,0.36363636363636365,GM,0.029444217681884766,True,18,98.0,specimen_148,0.09090909090909091,1,33
867,0.8,0.8181818181818182,BGM,0.0028247833251953125,True,4,134.0,specimen_148,0.09090909090909091,1,33
868,0.0,0.09090909090909091,GM,0.03800606727600098,False,30,86.0,specimen_148,0.09090909090909091,1,34
869,0.2,0.2727272727272727,BGM,0.00505375862121582,True,15,83.0,specimen_148,0.09090909090909091,1,34
870,0.5,0.45454545454545453,GM,0.024435043334960938,True,20,93.0,specimen_148,0.09090909090909091,1,35
871,1.0,1.0,BGM,0.004289150238037109,True,9,131.0,specimen_148,0.09090909090909091,1,35
872,1.0,1.0,GM,0.016487836837768555,True,10,98.0,specimen_148,0.09090909090909091,1,36
873,1.0,1.0,BGM,0.0031080245971679688,True,4,137.0,specimen_148,0.09090909090909091,1,36
874,0.5,0.45454545454545453,GM,0.016588926315307617,True,10,98.0,specimen_148,0.09090909090909091,1,37
875,0.7,0.6363636363636364,BGM,0.00533294677734375,True,11,134.0,specimen_148,0.09090909090909091,1,37
876,0.0,0.09090909090909091,GM,0.03959965705871582,False,30,46.0,specimen_148,0.09090909090909091,1,38
877,0.8,0.8181818181818182,BGM,0.0029959678649902344,True,5,99.0,specimen_148,0.09090909090909091,1,38
878,0.7,0.6363636363636364,GM,0.008435964584350586,True,5,103.0,specimen_148,0.09090909090909091,1,39
879,0.8,0.7272727272727273,BGM,0.0020911693572998047,True,3,138.0,specimen_148,0.09090909090909091,1,39
880,0.6,0.6363636363636364,GM,0.008049249649047852,True,5,96.0,specimen_148,0.09090909090909091,1,40
881,1.0,1.0,BGM,0.0031850337982177734,True,6,109.0,specimen_148,0.09090909090909091,1,40
882,0.9,0.8181818181818182,GM,0.009157896041870117,True,5,74.0,specimen_148,0.09090909090909091,1,41
883,0.9,0.8181818181818182,BGM,0.002621889114379883,True,4,113.0,specimen_148,0.09090909090909091,1,41
884,0.7,0.6363636363636364,GM,0.007306814193725586,True,4,103.0,specimen_148,0.09090909090909091,1,42
885,0.8,0.8181818181818182,BGM,0.002724170684814453,True,4,135.0,specimen_148,0.09090909090909091,1,42
886,0.4,0.36363636363636365,GM,0.010899782180786133,True,7,102.0,specimen_148,0.09090909090909091,1,43
887,0.4,0.36363636363636365,BGM,0.0027010440826416016,True,4,111.0,specimen_148,0.09090909090909091,1,43
888,0.4,0.36363636363636365,GM,0.007399797439575195,True,4,100.0,specimen_148,0.09090909090909091,1,44
889,0.2,0.18181818181818182,BGM,0.0030548572540283203,True,6,107.0,specimen_148,0.09090909090909091,1,44
890,0.3,0.2727272727272727,GM,0.014236927032470703,True,10,95.0,specimen_148,0.09090909090909091,1,45
891,0.9,0.8181818181818182,BGM,0.0026521682739257812,True,5,135.0,specimen_148,0.09090909090909091,1,45
892,0.9,0.8181818181818182,GM,0.014012813568115234,True,10,96.0,specimen_148,0.09090909090909091,1,46
893,1.0,1.0,BGM,0.002871990203857422,True,5,135.0,specimen_148,0.09090909090909091,1,46
894,0.0,0.0,GM,0.025046825408935547,True,20,96.0,specimen_148,0.09090909090909091,1,47
895,0.6,0.6363636363636364,BGM,0.004096031188964844,True,10,111.0,specimen_148,0.09090909090909091,1,47
896,0.4,0.36363636363636365,GM,0.01333308219909668,True,8,95.0,specimen_148,0.09090909090909091,1,48
897,0.8,0.8181818181818182,BGM,0.0032062530517578125,True,6,119.0,specimen_148,0.09090909090909091,1,48
898,0.0,0.09090909090909091,GM,0.012431144714355469,True,8,68.0,specimen_148,0.09090909090909091,1,49
899,0.1,0.18181818181818182,BGM,0.003404855728149414,True,8,72.0,specimen_148,0.09090909090909091,1,49
900,0.8,0.8181818181818182,GM,0.007761955261230469,True,5,92.0,specimen_148,0.09090909090909091,1,0
901,0.8,0.8181818181818182,BGM,0.003074169158935547,True,5,131.0,specimen_148,0.09090909090909091,1,0
902,0.3,0.2727272727272727,GM,0.007704973220825195,True,5,86.0,specimen_148,0.09090909090909091,1,1
903,0.2,0.18181818181818182,BGM,0.0023140907287597656,True,4,88.0,specimen_148,0.09090909090909091,1,1
904,0.0,0.0,GM,0.008481979370117188,True,5,76.0,specimen_148,0.09090909090909091,1,2
905,0.3,0.2727272727272727,BGM,0.003200054168701172,True,6,91.0,specimen_148,0.09090909090909091,1,2
906,0.7,0.6363636363636364,GM,0.01075601577758789,True,7,82.0,specimen_148,0.09090909090909091,1,3
907,1.0,1.0,BGM,0.002991914749145508,True,6,119.0,specimen_148,0.09090909090909091,1,3
908,0.8,0.8181818181818182,GM,0.01923513412475586,True,15,95.0,specimen_148,0.09090909090909091,1,4
909,0.8,0.7272727272727273,BGM,0.002332925796508789,True,3,134.0,specimen_148,0.09090909090909091,1,4
910,0.9,0.8181818181818182,GM,0.0157320499420166,True,11,96.0,specimen_148,0.09090909090909091,1,5
911,1.0,1.0,BGM,0.002917051315307617,True,5,135.0,specimen_148,0.09090909090909091,1,5
912,0.4,0.36363636363636365,GM,0.011143922805786133,True,6,99.0,specimen_148,0.09090909090909091,1,6
913,1.0,1.0,BGM,0.004177093505859375,True,7,138.0,specimen_148,0.09090909090909091,1,6
914,0.0,0.0,GM,0.04069399833679199,False,30,55.0,specimen_148,0.09090909090909091,1,7
915,0.4,0.36363636363636365,BGM,0.0022373199462890625,True,3,87.0,specimen_148,0.09090909090909091,1,7
916,1.0,1.0,GM,0.006928205490112305,True,4,98.0,specimen_148,0.09090909090909091,1,8
917,1.0,1.0,BGM,0.002195119857788086,True,4,137.0,specimen_148,0.09090909090909091,1,8
918,0.8,0.8181818181818182,GM,0.009961843490600586,True,6,97.0,specimen_148,0.09090909090909091,1,9
919,0.8,0.8181818181818182,BGM,0.0022590160369873047,True,3,136.0,specimen_148,0.09090909090909091,1,9
920,0.5,0.45454545454545453,GM,0.012108802795410156,True,9,95.0,specimen_148,0.09090909090909091,1,10
921,0.8,0.8181818181818182,BGM,0.0030808448791503906,True,5,124.0,specimen_148,0.09090909090909091,1,10
922,0.4,0.45454545454545453,GM,0.01355290412902832,True,8,96.0,specimen_148,0.09090909090909091,1,11
923,0.9,0.8181818181818182,BGM,0.0030548572540283203,True,5,135.0,specimen_148,0.09090909090909091,1,11
924,1.0,1.0,GM,0.015284061431884766,True,8,98.0,specimen_148,0.09090909090909091,1,12
925,1.0,1.0,BGM,0.0030663013458251953,True,4,137.0,specimen_148,0.09090909090909091,1,12
926,0.6,0.5454545454545454,GM,0.013087034225463867,True,7,99.0,specimen_148,0.09090909090909091,1,13
927,0.8,0.8181818181818182,BGM,0.003033161163330078,True,4,134.0,specimen_148,0.09090909090909091,1,13
928,0.0,0.09090909090909091,GM,0.010047197341918945,True,5,86.0,specimen_148,0.09090909090909091,1,14
929,0.4,0.45454545454545453,BGM,0.004108905792236328,True,7,95.0,specimen_148,0.09090909090909091,1,14
930,0.4,0.36363636363636365,GM,0.011018991470336914,True,6,97.0,specimen_148,0.09090909090909091,1,15
931,1.0,1.0,BGM,0.0028018951416015625,True,4,137.0,specimen_148,0.09090909090909091,1,15
932,0.4,0.36363636363636365,GM,0.014592885971069336,True,9,83.0,specimen_148,0.09090909090909091,1,16
933,1.0,1.0,BGM,0.0036101341247558594,True,7,117.0,specimen_148,0.09090909090909091,1,16
934,0.0,0.0,GM,0.010535240173339844,True,5,93.0,specimen_148,0.09090909090909091,1,17
935,0.5,0.45454545454545453,BGM,0.004317283630371094,True,7,91.0,specimen_148,0.09090909090909091,1,17
936,0.4,0.45454545454545453,GM,0.01023101806640625,True,5,82.0,specimen_148,0.09090909090909091,1,18
937,0.6,0.6363636363636364,BGM,0.0035080909729003906,True,5,125.0,specimen_148,0.09090909090909091,1,18
938,0.1,0.09090909090909091,GM,0.011555194854736328,True,7,69.0,specimen_148,0.09090909090909091,1,19
939,0.3,0.36363636363636365,BGM,0.004045724868774414,True,9,97.0,specimen_148,0.09090909090909091,1,19
940,0.8,0.8181818181818182,GM,0.011455059051513672,True,7,92.0,specimen_148,0.09090909090909091,1,20
941,0.7,0.7272727272727273,BGM,0.004113197326660156,True,7,132.0,specimen_148,0.09090909090909091,1,20
942,0.1,0.18181818181818182,GM,0.016390323638916016,True,10,77.0,specimen_148,0.09090909090909091,1,21
943,0.6,0.6363636363636364,BGM,0.006124019622802734,True,12,88.0,specimen_148,0.09090909090909091,1,21
944,0.4,0.36363636363636365,GM,0.013167142868041992,True,7,98.0,specimen_148,0.09090909090909091,1,22
945,0.9,0.8181818181818182,BGM,0.002892017364501953,True,4,137.0,specimen_148,0.09090909090909091,1,22
946,0.1,0.18181818181818182,GM,0.043257951736450195,False,30,84.0,specimen_148,0.09090909090909091,1,23
947,0.2,0.2727272727272727,BGM,0.005045890808105469,True,12,89.0,specimen_148,0.09090909090909091,1,23
948,0.5,0.45454545454545453,GM,0.025655031204223633,True,17,98.0,specimen_148,0.09090909090909091,1,24
949,0.8,0.7272727272727273,BGM,0.0024802684783935547,True,3,134.0,specimen_148,0.09090909090909091,1,24
950,0.5,0.45454545454545453,GM,0.0399930477142334,False,30,75.0,specimen_148,0.09090909090909091,1,25
951,0.6,0.6363636363636364,BGM,0.002905130386352539,True,5,93.0,specimen_148,0.09090909090909091,1,25
952,0.7,0.7272727272727273,GM,0.009352922439575195,True,6,95.0,specimen_148,0.09090909090909091,1,26
953,0.7,0.7272727272727273,BGM,0.0038073062896728516,True,7,134.0,specimen_148,0.09090909090909091,1,26
954,1.0,1.0,GM,0.012122869491577148,True,8,98.0,specimen_148,0.09090909090909091,1,27
955,1.0,1.0,BGM,0.002747058868408203,True,4,137.0,specimen_148,0.09090909090909091,1,27
956,0.0,0.0,GM,0.00953817367553711,True,5,90.0,specimen_148,0.09090909090909091,1,28
957,0.0,0.0,BGM,0.003844022750854492,True,8,92.0,specimen_148,0.09090909090909091,1,28
958,0.4,0.36363636363636365,GM,0.01235198974609375,True,7,81.0,specimen_148,0.09090909090909091,1,29
959,0.5,0.45454545454545453,BGM,0.002986907958984375,True,5,88.0,specimen_148,0.09090909090909091,1,29
960,0.4,0.36363636363636365,GM,0.040830135345458984,False,30,96.0,specimen_148,0.09090909090909091,1,30
961,0.2,0.18181818181818182,BGM,0.0056610107421875,True,13,93.0,specimen_148,0.09090909090909091,1,30
962,0.0,0.0,GM,0.009892702102661133,True,6,84.0,specimen_148,0.09090909090909091,1,31
963,1.0,1.0,BGM,0.002791881561279297,True,4,130.0,specimen_148,0.09090909090909091,1,31
964,0.3,0.36363636363636365,GM,0.012181997299194336,True,9,93.0,specimen_148,0.09090909090909091,1,32
965,0.6,0.6363636363636364,BGM,0.0034890174865722656,True,6,94.0,specimen_148,0.09090909090909091,1,32
966,0.8,0.8181818181818182,GM,0.01073908805847168,True,7,92.0,specimen_148,0.09090909090909091,1,33
967,0.9,0.8181818181818182,BGM,0.0031359195709228516,True,7,131.0,specimen_148,0.09090909090909091,1,33
968,0.5,0.45454545454545453,GM,0.00921010971069336,True,6,95.0,specimen_148,0.09090909090909091,1,34
969,0.9,0.8181818181818182,BGM,0.0029850006103515625,True,5,135.0,specimen_148,0.09090909090909091,1,34
970,0.8,0.8181818181818182,GM,0.011327981948852539,True,7,95.0,specimen_148,0.09090909090909091,1,35
971,0.8,0.7272727272727273,BGM,0.003912210464477539,True,7,124.0,specimen_148,0.09090909090909091,1,35
972,0.8,0.8181818181818182,GM,0.009084939956665039,True,5,96.0,specimen_148,0.09090909090909091,1,36
973,1.0,1.0,BGM,0.002978086471557617,True,5,131.0,specimen_148,0.09090909090909091,1,36
974,0.3,0.2727272727272727,GM,0.01247096061706543,True,7,80.0,specimen_148,0.09090909090909091,1,37
975,0.5,0.45454545454545453,BGM,0.002665996551513672,True,3,88.0,specimen_148,0.09090909090909091,1,37
976,0.5,0.45454545454545453,GM,0.007954835891723633,True,4,93.0,specimen_148,0.09090909090909091,1,38
977,0.9,0.8181818181818182,BGM,0.0025849342346191406,True,5,131.0,specimen_148,0.09090909090909091,1,38
978,0.8,0.8181818181818182,GM,0.008393049240112305,True,5,92.0,specimen_148,0.09090909090909091,1,39
979,0.8,0.8181818181818182,BGM,0.0043828487396240234,True,11,131.0,specimen_148,0.09090909090909091,1,39
980,0.1,0.09090909090909091,GM,0.021663904190063477,True,16,85.0,specimen_148,0.09090909090909091,1,40
981,0.8,0.7272727272727273,BGM,0.003922939300537109,True,6,113.0,specimen_148,0.09090909090909091,1,40
982,0.8,0.7272727272727273,GM,0.00901031494140625,True,6,92.0,specimen_148,0.09090909090909091,1,41
983,0.8,0.8181818181818182,BGM,0.003000020980834961,True,6,131.0,specimen_148,0.09090909090909091,1,41
984,0.8,0.7272727272727273,GM,0.015582084655761719,True,9,95.0,specimen_148,0.09090909090909091,1,42
985,0.8,0.7272727272727273,BGM,0.004273176193237305,True,5,134.0,specimen_148,0.09090909090909091,1,42
986,0.6,0.5454545454545454,GM,0.034590959548950195,True,23,98.0,specimen_148,0.09090909090909091,1,43
987,0.8,0.8181818181818182,BGM,0.0026788711547851562,True,4,128.0,specimen_148,0.09090909090909091,1,43
988,0.5,0.45454545454545453,GM,0.016072988510131836,True,10,84.0,specimen_148,0.09090909090909091,1,44
989,0.8,0.7272727272727273,BGM,0.0045261383056640625,True,10,119.0,specimen_148,0.09090909090909091,1,44
990,0.4,0.36363636363636365,GM,0.02402496337890625,True,18,92.0,specimen_148,0.09090909090909091,1,45
991,0.7,0.6363636363636364,BGM,0.002732992172241211,True,5,107.0,specimen_148,0.09090909090909091,1,45
992,0.1,0.18181818181818182,GM,0.018963098526000977,True,15,83.0,specimen_148,0.09090909090909091,1,46
993,0.5,0.5454545454545454,BGM,0.002907991409301758,True,4,108.0,specimen_148,0.09090909090909091,1,46
994,0.3,0.36363636363636365,GM,0.015486955642700195,True,12,95.0,specimen_148,0.09090909090909091,1,47
995,0.8,0.7272727272727273,BGM,0.003118753433227539,True,5,134.0,specimen_148,0.09090909090909091,1,47
996,0.4,0.36363636363636365,GM,0.008875131607055664,True,5,96.0,specimen_148,0.09090909090909091,1,48
997,0.5,0.45454545454545453,BGM,0.002360105514526367,True,3,120.0,specimen_148,0.09090909090909091,1,48
998,0.4,0.36363636363636365,GM,0.013391733169555664,True,8,95.0,specimen_148,0.09090909090909091,1,49
999,0.6,0.5454545454545454,BGM,0.003896951675415039,True,5,127.0,specimen_148,0.09090909090909091,1,49
1000,0.0,0.09090909090909091,GM,0.01147603988647461,True,6,97.0,specimen_148,0.18181818181818182,2,0
1001,0.1111111111111111,0.18181818181818182,BGM,0.004690885543823242,True,10,115.0,specimen_148,0.18181818181818182,2,0
1002,0.5555555555555556,0.5454545454545454,GM,0.010004043579101562,True,5,96.0,specimen_148,0.18181818181818182,2,1
1003,0.7777777777777778,0.8181818181818182,BGM,0.003911018371582031,True,7,121.0,specimen_148,0.18181818181818182,2,1
1004,0.8888888888888888,0.7272727272727273,GM,0.013920068740844727,True,8,87.0,specimen_148,0.18181818181818182,2,2
1005,1.0,1.0,BGM,0.0031218528747558594,True,5,118.0,specimen_148,0.18181818181818182,2,2
1006,0.0,0.09090909090909091,GM,0.03642892837524414,False,30,78.0,specimen_148,0.18181818181818182,2,3
1007,0.2222222222222222,0.2727272727272727,BGM,0.0028667449951171875,True,4,101.0,specimen_148,0.18181818181818182,2,3
1008,0.0,0.0,GM,0.016900062561035156,True,12,79.0,specimen_148,0.18181818181818182,2,4
1009,1.0,0.8181818181818182,BGM,0.0036580562591552734,True,4,135.0,specimen_148,0.18181818181818182,2,4
1010,0.5555555555555556,0.45454545454545453,GM,0.039032697677612305,False,30,75.0,specimen_148,0.18181818181818182,2,5
1011,0.6666666666666666,0.6363636363636364,BGM,0.010425806045532227,False,30,118.0,specimen_148,0.18181818181818182,2,5
1012,0.0,0.0,GM,0.01279902458190918,True,8,81.0,specimen_148,0.18181818181818182,2,6
1013,0.5555555555555556,0.45454545454545453,BGM,0.010016679763793945,False,30,93.0,specimen_148,0.18181818181818182,2,6
1014,0.6666666666666666,0.5454545454545454,GM,0.01721978187561035,True,13,97.0,specimen_148,0.18181818181818182,2,7
1015,1.0,0.8181818181818182,BGM,0.002371072769165039,True,4,134.0,specimen_148,0.18181818181818182,2,7
1016,0.4444444444444444,0.36363636363636365,GM,0.013576269149780273,True,10,90.0,specimen_148,0.18181818181818182,2,8
1017,0.7777777777777778,0.6363636363636364,BGM,0.0031881332397460938,True,7,107.0,specimen_148,0.18181818181818182,2,8
1018,0.4444444444444444,0.36363636363636365,GM,0.009356021881103516,True,5,63.0,specimen_148,0.18181818181818182,2,9
1019,0.2222222222222222,0.2727272727272727,BGM,0.0038928985595703125,True,9,70.0,specimen_148,0.18181818181818182,2,9
1020,0.3333333333333333,0.2727272727272727,GM,0.01046609878540039,True,6,94.0,specimen_148,0.18181818181818182,2,10
1021,0.8888888888888888,0.7272727272727273,BGM,0.003227710723876953,True,6,133.0,specimen_148,0.18181818181818182,2,10
1022,1.0,0.8181818181818182,GM,0.00921177864074707,True,5,97.0,specimen_148,0.18181818181818182,2,11
1023,1.0,1.0,BGM,0.0039031505584716797,True,6,108.0,specimen_148,0.18181818181818182,2,11
1024,0.0,0.0,GM,0.009900808334350586,True,5,81.0,specimen_148,0.18181818181818182,2,12
1025,0.1111111111111111,0.18181818181818182,BGM,0.006356000900268555,True,13,97.0,specimen_148,0.18181818181818182,2,12
1026,0.5555555555555556,0.45454545454545453,GM,0.016854047775268555,True,11,75.0,specimen_148,0.18181818181818182,2,13
1027,0.7777777777777778,0.6363636363636364,BGM,0.010806083679199219,False,30,104.0,specimen_148,0.18181818181818182,2,13
1028,0.4444444444444444,0.36363636363636365,GM,0.012691974639892578,True,5,79.0,specimen_148,0.18181818181818182,2,14
